-72.290620	45.151160
-72.288765	45.151160
-72.286910	45.151160
-72.285055	45.151160
-72.290620	45.152468
-72.288765	45.152468
-72.286910	45.152468
-72.285055	45.152468
-72.290620	45.153777
-72.288765	45.153777
-72.286910	45.153777
-72.285055	45.153777
-72.292475	45.155085
-72.290620	45.155085
-72.288765	45.155085
-72.286910	45.155085
-72.285055	45.155085
-72.296185	45.156393
-72.294330	45.156393
-72.292475	45.156393
-72.290620	45.156393
-72.288765	45.156393
-72.286910	45.156393
-72.285055	45.156393
-72.296185	45.157702
-72.294330	45.157702
-72.292475	45.157702
-72.290620	45.157702
-72.288765	45.157702
-72.286910	45.157702
-72.285055	45.157702
-72.296185	45.159010
-72.294330	45.159010
-72.292475	45.159010
-72.290620	45.159010
-72.288765	45.159010
-72.286910	45.159010
-72.285055	45.159010
-72.298040	45.160318
-72.296185	45.160318
-72.294330	45.160318
-72.292475	45.160318
-72.290620	45.160318
-72.288765	45.160318
-72.286910	45.160318
-72.285055	45.160318
-72.298040	45.161626
-72.296185	45.161626
-72.294330	45.161626
-72.292475	45.161626
-72.290620	45.161626
-72.288765	45.161626
-72.286910	45.161626
-72.336995	45.162935
-72.314735	45.162935
-72.298040	45.162935
-72.296185	45.162935
-72.294330	45.162935
-72.292475	45.162935
-72.290620	45.162935
-72.288765	45.162935
-72.286910	45.162935
-72.318445	45.164243
-72.316590	45.164243
-72.314735	45.164243
-72.298040	45.164243
-72.296185	45.164243
-72.294330	45.164243
-72.292475	45.164243
-72.290620	45.164243
-72.288765	45.164243
-72.286910	45.164243
-72.285055	45.164243
-72.318445	45.165551
-72.299895	45.165551
-72.298040	45.165551
-72.296185	45.165551
-72.294330	45.165551
-72.292475	45.165551
-72.290620	45.165551
-72.288765	45.165551
-72.286910	45.165551
-72.299895	45.166860
-72.298040	45.166860
-72.296185	45.166860
-72.294330	45.166860
-72.292475	45.166860
-72.290620	45.166860
-72.288765	45.166860
-72.286910	45.166860
-72.283200	45.151160
-72.281345	45.151160
-72.279490	45.151160
-72.277635	45.151160
-72.275780	45.151160
-72.273925	45.151160
-72.272070	45.151160
-72.270215	45.151160
-72.266505	45.151160
-72.264650	45.151160
-72.262795	45.151160
-72.260940	45.151160
-72.259085	45.151160
-72.257230	45.151160
-72.255375	45.151160
-72.253520	45.151160
-72.251665	45.151160
-72.249810	45.151160
-72.247955	45.151160
-72.283200	45.152468
-72.281345	45.152468
-72.279490	45.152468
-72.275780	45.152468
-72.273925	45.152468
-72.272070	45.152468
-72.270215	45.152468
-72.264650	45.152468
-72.262795	45.152468
-72.260940	45.152468
-72.255375	45.152468
-72.253520	45.152468
-72.251665	45.152468
-72.249810	45.152468
-72.247955	45.152468
-72.283200	45.153777
-72.281345	45.153777
-72.272070	45.153777
-72.270215	45.153777
-72.262795	45.153777
-72.260940	45.153777
-72.259085	45.153777
-72.257230	45.153777
-72.255375	45.153777
-72.253520	45.153777
-72.251665	45.153777
-72.249810	45.153777
-72.283200	45.155085
-72.281345	45.155085
-72.260940	45.155085
-72.259085	45.155085
-72.257230	45.155085
-72.253520	45.155085
-72.251665	45.155085
-72.249810	45.155085
-72.283200	45.156393
-72.281345	45.156393
-72.260940	45.156393
-72.259085	45.156393
-72.257230	45.156393
-72.253520	45.156393
-72.251665	45.156393
-72.249810	45.156393
-72.247955	45.156393
-72.283200	45.157702
-72.281345	45.157702
-72.260940	45.157702
-72.259085	45.157702
-72.257230	45.157702
-72.255375	45.157702
-72.251665	45.157702
-72.249810	45.157702
-72.247955	45.157702
-72.283200	45.159010
-72.259085	45.159010
-72.257230	45.159010
-72.255375	45.159010
-72.253520	45.159010
-72.249810	45.159010
-72.247955	45.159010
-72.246100	45.159010
-72.259085	45.160318
-72.257230	45.160318
-72.255375	45.160318
-72.253520	45.160318
-72.249810	45.160318
-72.247955	45.160318
-72.246100	45.160318
-72.244245	45.160318
-72.257230	45.161626
-72.255375	45.161626
-72.253520	45.161626
-72.251665	45.161626
-72.247955	45.161626
-72.246100	45.161626
-72.244245	45.161626
-72.242390	45.161626
-72.257230	45.162935
-72.255375	45.162935
-72.253520	45.162935
-72.251665	45.162935
-72.249810	45.162935
-72.246100	45.162935
-72.244245	45.162935
-72.242390	45.162935
-72.240535	45.162935
-72.257230	45.164243
-72.255375	45.164243
-72.253520	45.164243
-72.251665	45.164243
-72.249810	45.164243
-72.247955	45.164243
-72.246100	45.164243
-72.244245	45.164243
-72.242390	45.164243
-72.240535	45.164243
-72.251665	45.165551
-72.249810	45.165551
-72.247955	45.165551
-72.246100	45.165551
-72.244245	45.165551
-72.242390	45.165551
-72.240535	45.165551
-72.238680	45.165551
-72.251665	45.166860
-72.249810	45.166860
-72.247955	45.166860
-72.246100	45.166860
-72.244245	45.166860
-72.242390	45.166860
-72.240535	45.166860
-72.238680	45.166860
-72.157060	45.151160
-72.155205	45.151160
-72.153350	45.151160
-72.157060	45.152468
-72.155205	45.152468
-72.153350	45.152468
-72.151495	45.152468
-72.155205	45.153777
-72.153350	45.153777
-72.157060	45.155085
-72.155205	45.155085
-72.153350	45.155085
-72.151495	45.155085
-72.157060	45.156393
-72.155205	45.156393
-72.153350	45.156393
-72.151495	45.156393
-72.149640	45.156393
-72.155205	45.157702
-72.153350	45.157702
-72.151495	45.157702
-72.149640	45.157702
-72.157060	45.159010
-72.155205	45.159010
-72.153350	45.159010
-72.151495	45.159010
-72.149640	45.159010
-72.158915	45.160318
-72.157060	45.160318
-72.155205	45.160318
-72.153350	45.160318
-72.151495	45.160318
-72.149640	45.160318
-72.147785	45.160318
-72.160770	45.161626
-72.158915	45.161626
-72.157060	45.161626
-72.155205	45.161626
-72.153350	45.161626
-72.151495	45.161626
-72.149640	45.161626
-72.147785	45.161626
-72.162625	45.162935
-72.160770	45.162935
-72.158915	45.162935
-72.157060	45.162935
-72.155205	45.162935
-72.153350	45.162935
-72.151495	45.162935
-72.149640	45.162935
-72.147785	45.162935
-72.160770	45.164243
-72.158915	45.164243
-72.157060	45.164243
-72.155205	45.164243
-72.153350	45.164243
-72.151495	45.164243
-72.149640	45.164243
-72.147785	45.164243
-72.145930	45.164243
-72.160770	45.165551
-72.158915	45.165551
-72.157060	45.165551
-72.155205	45.165551
-72.153350	45.165551
-72.151495	45.165551
-72.149640	45.165551
-72.147785	45.165551
-72.145930	45.165551
-72.158915	45.166860
-72.157060	45.166860
-72.155205	45.166860
-72.153350	45.166860
-72.151495	45.166860
-72.149640	45.166860
-72.147785	45.166860
-72.145930	45.166860
-72.069875	45.165551
-71.819450	45.152468
-71.800900	45.152468
-71.799045	45.156393
-71.797190	45.164243
-71.799045	45.166860
-72.427890	45.179467
-72.296185	45.155929
-72.294330	45.155929
-72.292475	45.155929
-72.290620	45.155929
-72.288765	45.155929
-72.286910	45.155929
-72.285055	45.155929
-72.296185	45.157236
-72.294330	45.157236
-72.292475	45.157236
-72.290620	45.157236
-72.288765	45.157236
-72.286910	45.157236
-72.285055	45.157236
-72.296185	45.158544
-72.294330	45.158544
-72.292475	45.158544
-72.290620	45.158544
-72.288765	45.158544
-72.286910	45.158544
-72.285055	45.158544
-72.298040	45.159852
-72.296185	45.159852
-72.294330	45.159852
-72.292475	45.159852
-72.290620	45.159852
-72.288765	45.159852
-72.286910	45.159852
-72.285055	45.159852
-72.298040	45.161159
-72.296185	45.161159
-72.294330	45.161159
-72.292475	45.161159
-72.290620	45.161159
-72.288765	45.161159
-72.286910	45.161159
-72.336995	45.162467
-72.314735	45.162467
-72.298040	45.162467
-72.296185	45.162467
-72.294330	45.162467
-72.292475	45.162467
-72.290620	45.162467
-72.288765	45.162467
-72.286910	45.162467
-72.338850	45.163775
-72.336995	45.163775
-72.318445	45.163775
-72.316590	45.163775
-72.314735	45.163775
-72.298040	45.163775
-72.296185	45.163775
-72.294330	45.163775
-72.292475	45.163775
-72.290620	45.163775
-72.288765	45.163775
-72.286910	45.163775
-72.285055	45.163775
-72.336995	45.165082
-72.318445	45.165082
-72.316590	45.165082
-72.314735	45.165082
-72.299895	45.165082
-72.298040	45.165082
-72.296185	45.165082
-72.294330	45.165082
-72.292475	45.165082
-72.290620	45.165082
-72.288765	45.165082
-72.286910	45.165082
-72.299895	45.166390
-72.298040	45.166390
-72.296185	45.166390
-72.294330	45.166390
-72.292475	45.166390
-72.290620	45.166390
-72.288765	45.166390
-72.286910	45.166390
-72.299895	45.167698
-72.298040	45.167698
-72.296185	45.167698
-72.294330	45.167698
-72.292475	45.167698
-72.290620	45.167698
-72.288765	45.167698
-72.286910	45.167698
-72.338850	45.169005
-72.299895	45.169005
-72.298040	45.169005
-72.296185	45.169005
-72.294330	45.169005
-72.292475	45.169005
-72.296185	45.170313
-72.294330	45.170313
-72.292475	45.170313
-72.296185	45.171621
-72.294330	45.171621
-72.292475	45.171621
-72.290620	45.171621
-72.296185	45.172928
-72.294330	45.172928
-72.292475	45.172928
-72.290620	45.172928
-72.301750	45.174236
-72.299895	45.174236
-72.298040	45.174236
-72.294330	45.174236
-72.292475	45.174236
-72.290620	45.174236
-72.301750	45.175544
-72.299895	45.175544
-72.298040	45.175544
-72.294330	45.175544
-72.292475	45.175544
-72.290620	45.175544
-72.301750	45.176851
-72.299895	45.176851
-72.298040	45.176851
-72.296185	45.176851
-72.294330	45.176851
-72.292475	45.176851
-72.290620	45.176851
-72.303605	45.178159
-72.301750	45.178159
-72.299895	45.178159
-72.298040	45.178159
-72.296185	45.178159
-72.294330	45.178159
-72.292475	45.178159
-72.290620	45.178159
-72.303605	45.179467
-72.301750	45.179467
-72.299895	45.179467
-72.298040	45.179467
-72.296185	45.179467
-72.296185	45.180774
-72.316590	45.193851
-72.283200	45.155929
-72.281345	45.155929
-72.260940	45.155929
-72.259085	45.155929
-72.257230	45.155929
-72.253520	45.155929
-72.251665	45.155929
-72.249810	45.155929
-72.247955	45.155929
-72.283200	45.157236
-72.281345	45.157236
-72.260940	45.157236
-72.259085	45.157236
-72.257230	45.157236
-72.255375	45.157236
-72.251665	45.157236
-72.249810	45.157236
-72.247955	45.157236
-72.283200	45.158544
-72.259085	45.158544
-72.257230	45.158544
-72.255375	45.158544
-72.251665	45.158544
-72.249810	45.158544
-72.247955	45.158544
-72.246100	45.158544
-72.259085	45.159852
-72.257230	45.159852
-72.255375	45.159852
-72.253520	45.159852
-72.249810	45.159852
-72.247955	45.159852
-72.246100	45.159852
-72.259085	45.161159
-72.257230	45.161159
-72.255375	45.161159
-72.253520	45.161159
-72.251665	45.161159
-72.247955	45.161159
-72.246100	45.161159
-72.244245	45.161159
-72.242390	45.161159
-72.257230	45.162467
-72.255375	45.162467
-72.253520	45.162467
-72.251665	45.162467
-72.247955	45.162467
-72.246100	45.162467
-72.244245	45.162467
-72.242390	45.162467
-72.257230	45.163775
-72.255375	45.163775
-72.253520	45.163775
-72.251665	45.163775
-72.249810	45.163775
-72.246100	45.163775
-72.244245	45.163775
-72.242390	45.163775
-72.240535	45.163775
-72.253520	45.165082
-72.251665	45.165082
-72.249810	45.165082
-72.247955	45.165082
-72.246100	45.165082
-72.244245	45.165082
-72.242390	45.165082
-72.240535	45.165082
-72.238680	45.165082
-72.251665	45.166390
-72.249810	45.166390
-72.247955	45.166390
-72.246100	45.166390
-72.244245	45.166390
-72.242390	45.166390
-72.240535	45.166390
-72.238680	45.166390
-72.249810	45.167698
-72.247955	45.167698
-72.246100	45.167698
-72.244245	45.167698
-72.242390	45.167698
-72.240535	45.167698
-72.238680	45.167698
-72.236825	45.167698
-72.249810	45.169005
-72.247955	45.169005
-72.246100	45.169005
-72.244245	45.169005
-72.242390	45.169005
-72.240535	45.169005
-72.238680	45.169005
-72.236825	45.169005
-72.249810	45.170313
-72.247955	45.170313
-72.246100	45.170313
-72.244245	45.170313
-72.242390	45.170313
-72.240535	45.170313
-72.238680	45.170313
-72.236825	45.170313
-72.234970	45.170313
-72.247955	45.171621
-72.246100	45.171621
-72.244245	45.171621
-72.242390	45.171621
-72.240535	45.171621
-72.238680	45.171621
-72.236825	45.171621
-72.234970	45.171621
-72.246100	45.172928
-72.244245	45.172928
-72.242390	45.172928
-72.240535	45.172928
-72.238680	45.172928
-72.236825	45.172928
-72.234970	45.172928
-72.233115	45.172928
-72.246100	45.174236
-72.244245	45.174236
-72.242390	45.174236
-72.240535	45.174236
-72.236825	45.174236
-72.234970	45.174236
-72.233115	45.174236
-72.231260	45.174236
-72.244245	45.175544
-72.242390	45.175544
-72.240535	45.175544
-72.238680	45.175544
-72.236825	45.175544
-72.234970	45.175544
-72.233115	45.175544
-72.231260	45.175544
-72.229405	45.175544
-72.218275	45.175544
-72.242390	45.176851
-72.240535	45.176851
-72.238680	45.176851
-72.236825	45.176851
-72.234970	45.176851
-72.233115	45.176851
-72.231260	45.176851
-72.229405	45.176851
-72.227550	45.176851
-72.216420	45.176851
-72.240535	45.178159
-72.238680	45.178159
-72.236825	45.178159
-72.234970	45.178159
-72.233115	45.178159
-72.231260	45.178159
-72.229405	45.178159
-72.227550	45.178159
-72.238680	45.179467
-72.236825	45.179467
-72.234970	45.179467
-72.233115	45.179467
-72.231260	45.179467
-72.229405	45.179467
-72.227550	45.179467
-72.225695	45.179467
-72.238680	45.180774
-72.236825	45.180774
-72.234970	45.180774
-72.233115	45.180774
-72.231260	45.180774
-72.229405	45.180774
-72.227550	45.180774
-72.225695	45.180774
-72.223840	45.180774
-72.236825	45.182082
-72.234970	45.182082
-72.233115	45.182082
-72.231260	45.182082
-72.229405	45.182082
-72.227550	45.182082
-72.225695	45.182082
-72.223840	45.182082
-72.234970	45.183390
-72.233115	45.183390
-72.231260	45.183390
-72.229405	45.183390
-72.227550	45.183390
-72.225695	45.183390
-72.223840	45.183390
-72.234970	45.184697
-72.233115	45.184697
-72.231260	45.184697
-72.229405	45.184697
-72.227550	45.184697
-72.225695	45.184697
-72.223840	45.184697
-72.221985	45.184697
-72.234970	45.186005
-72.233115	45.186005
-72.231260	45.186005
-72.229405	45.186005
-72.227550	45.186005
-72.225695	45.186005
-72.223840	45.186005
-72.221985	45.186005
-72.220130	45.186005
-72.233115	45.187313
-72.231260	45.187313
-72.229405	45.187313
-72.227550	45.187313
-72.225695	45.187313
-72.223840	45.187313
-72.221985	45.187313
-72.220130	45.187313
-72.233115	45.188620
-72.231260	45.188620
-72.229405	45.188620
-72.227550	45.188620
-72.225695	45.188620
-72.223840	45.188620
-72.221985	45.188620
-72.220130	45.188620
-72.233115	45.189928
-72.231260	45.189928
-72.229405	45.189928
-72.227550	45.189928
-72.225695	45.189928
-72.223840	45.189928
-72.221985	45.189928
-72.220130	45.189928
-72.233115	45.191235
-72.231260	45.191235
-72.229405	45.191235
-72.227550	45.191235
-72.225695	45.191235
-72.223840	45.191235
-72.221985	45.191235
-72.220130	45.191235
-72.216420	45.191235
-72.231260	45.192543
-72.229405	45.192543
-72.227550	45.192543
-72.225695	45.192543
-72.223840	45.192543
-72.221985	45.192543
-72.220130	45.192543
-72.218275	45.192543
-72.216420	45.192543
-72.214565	45.192543
-72.231260	45.193851
-72.229405	45.193851
-72.227550	45.193851
-72.225695	45.193851
-72.223840	45.193851
-72.221985	45.193851
-72.220130	45.193851
-72.218275	45.193851
-72.216420	45.193851
-72.214565	45.193851
-72.212710	45.193851
-72.157060	45.155929
-72.155205	45.155929
-72.153350	45.155929
-72.151495	45.155929
-72.149640	45.155929
-72.155205	45.157236
-72.153350	45.157236
-72.151495	45.157236
-72.149640	45.157236
-72.157060	45.158544
-72.155205	45.158544
-72.153350	45.158544
-72.151495	45.158544
-72.149640	45.158544
-72.158915	45.159852
-72.157060	45.159852
-72.155205	45.159852
-72.153350	45.159852
-72.151495	45.159852
-72.149640	45.159852
-72.160770	45.161159
-72.158915	45.161159
-72.157060	45.161159
-72.155205	45.161159
-72.153350	45.161159
-72.151495	45.161159
-72.149640	45.161159
-72.147785	45.161159
-72.160770	45.162467
-72.158915	45.162467
-72.157060	45.162467
-72.155205	45.162467
-72.153350	45.162467
-72.151495	45.162467
-72.149640	45.162467
-72.147785	45.162467
-72.162625	45.163775
-72.160770	45.163775
-72.158915	45.163775
-72.157060	45.163775
-72.155205	45.163775
-72.153350	45.163775
-72.151495	45.163775
-72.149640	45.163775
-72.147785	45.163775
-72.145930	45.163775
-72.160770	45.165082
-72.158915	45.165082
-72.157060	45.165082
-72.155205	45.165082
-72.153350	45.165082
-72.151495	45.165082
-72.149640	45.165082
-72.147785	45.165082
